Date,Headline,Source,URL,Sentiment,Sentiment_Score
2026-03-06,TCS reportedly in talks to advance AI data centres in India - capacityglobal.com,capacityglobal.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxOaVdGMkJrNzJOOHZ4X1N0LUZDNXFJZGY3UDlYOC1iY1VNZmNPLWIxOEYtcjl5THNhMWtmS1NQNkdLbDlLcEtWRXYyUmxvN3Z1THdtdFFpWjRLSjNpeDVWaEhxQzZaSnZnSkp5bVhzQWo1UlFZZWMxNnJha21kN2FLR2FoOHVSZw?oc=5,neutral,0.7736868262290955
2026-03-09,TCS HyperVault AI Data Center Limited Ceases to be Wholly Owned Subsidiary Following TPG Investment - scanx.trade,scanx.trade,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNN3prNGlhSmdHSmRKa2xOZmtMMm1ZODZnQ2NYSWdBX3ZDbVE2eHM5MTJwZ3I5RVAtMUg2R2lEcDBKS2ZDYlpUbG5oRnRnelppaXlkRFFRbVBxSnVwNktKYk1yd1Ayc2ZIYUtZeUpnMXIteHJBdjVXU25BWjB2SU9nVlZXNnc4dkpZdEhWamFyUDZwZVA4a1BiTDREcHByLTNHZGxvT3JHbzFoOWVBY05VSENPSWU4WjctZ1MweWQ0ZnB3RzRvWGNKMzhua3YyWUJDRUFNSWdaMlZwUmV5ZzhnTW8wb1llTVJtYUZBRjFXdTM?oc=5,neutral,0.742621660232544
2026-03-11,"“Partnerships with chipmakers and OEMs are critical to building next-generation data centers on top of advanced chips. And we are actively driving such partnerships forward,” says Aarthi Subramanian, ED - President & COO, TCS. Tata Consultancy Services - LinkedIn",LinkedIn,https://news.google.com/rss/articles/CBMitwFBVV95cUxQRDRoUjRWdmRxMzNEdTdhdTN0TkYzbHJRdGQyQ0hoMURPRlZSM09qZGVjMG55bEljLXl5SjFPOElzY2hUTEJPRnVLdjBpaDB0X0FJRDhaQm9vaHNnNHgwa3N6d004WlVOTy1xZmN4T1drdks1QTNsenZXLVBTTEVLMTg5c1d6ZDctZjU1YmVMcGtHV1pYbFlYdl9DSlBmZ05ObTVjMjhRTkM1TmdrTzU2cXpYX0FYVlU?oc=5,positive,0.8093113303184509
2026-03-12,TCS a Leader in Customer Experience Services in Insurance Operations - Tata Consultancy Services,Tata Consultancy Services,https://news.google.com/rss/articles/CBMitwFBVV95cUxPcExLSUVuX2tyZGViUE1jdno5bWpwbGVWU1BEQVRqdlFfNk8yd1NjeGVnTTMwaG9wNFF3Wm5EeDROZnBlUTE0RnRtMXhWdDhuYzRwWGFYVkRzeDZhbGRCZ0MxMVU4QjFNdTlYUkpUNGxYeFJ0cWF4TDdTVk45U1k5RDREdmFiT2NOLXozY2F0SWVRS0VuZXFmRGg4MkJvbEdnNHlaaVdRRXFVeUQ5M1JublJPbVFDZmM?oc=5,positive,0.5945767760276794
2026-03-19,"TCS and ABB strengthen strategic IT, AI, and engineering partnership - Tata Consultancy Services",Tata Consultancy Services,https://news.google.com/rss/articles/CBMisgFBVV95cUxOd181S0thUFRWUUhpMjVEbF9aSkQzaGhiTExQTEsza2Y4SWRPcl9pSldqd28wYWZXTVhOVUo5Vy11MEZJR2JYZHZ2Y09aZjJwTkdPRUJ2VlFfR0FYMkhNdEFEaVNKNnJZVnlua1REdV9melF1d3poWVJHVUYxMFpnVHhVck9fSDlSRE4xaXlucWxTenBoUjgzMXRyblpxdE9naURYR2NlczY1T2FHQUY3d3l3?oc=5,positive,0.860910952091217
2026-03-20,TCS a Leader in Payments Business Process Services: Everest Group - Tata Consultancy Services,Tata Consultancy Services,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQcWdUSzNvVVlhbDJqZGgzWGlTQzBkU3hKVEczeWxGbC1yTkdrU0VZUVlmSkFxUWFucHVoeDNpYXlOUks2ZmcxaGFqdi1hNnRNU0lJc0I5OXJvWlhSNS02aWtFMmhMYk5JYnBJNzZQdUZCSGVhd0VXV2dGc1dOS1JjSDUya21VN3BxMnZkTlBabXVWdFhMS3BlSDU3aVVmSWdaVEZWT2ZaclVvRFU?oc=5,neutral,0.577816903591156
2026-03-24,TCS rolls out lateral hiring months after Infosys goes head-hunting for specialist programmers - ET Telecom,ET Telecom,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNNllwU2NIRmQ4Z2ZZT295SGlmVS15R0VJSUVRSWpFdHdGU2VpMlJlQTZtV2xSWEpQTzNqYl9MMjlvSzdKaWtjZ3hEaXpRWWRGdjgxUnVCbF9KdDhnZlRjc21wT0FTSUFvUkJVWEpEbldvTVZRLTRhbHctT0s4a2Roc2Zhbkd6bkF4cWtHbzlaSi1KckVlVmhRZjZnaEEydWJ5ZDhrQ2ZUZFp4Z1FSWWFIYW1FUmtEYzU2cV9tLVVEejRuVG1XNHJISm81aUtZTlNGRXVsLXU4anpELVJwTlIzV0JIYkxHYWxlR05OSGVMNUVQM0FNQ0JiVHV0SEZNSm_SAYQCQVVfeXFMTklfNmhxTnN3SnNsSTNfRUp6RWNMdGVxTUVlS3ZCM2NzVzlpeW5VLXhOcXl5MU96bnRPOXFyR1hrd1lYTERrRVdsT2tLeHhmM0c5aVpsQ1BvNTgxV09xRlE1a2VmN19xXy10THZPVXg5Wnk2ZzllbHoxblVhY0dYMXFEaVFReTBRTEt0LUxrNWg3TnByN1FqS3RGeFZmZUtjNXFvWE9xWDJ3cDA0OVJacXBnU2pwYUZRc0RTb0QzUkJURHhQdFpsMTdfTnFWTDhxNHgyZTdSdHNCTWJSdGlmazVzNkFBeTNwdTNBeWpkNlhWWVppQ24zTDBjR1lkNG9vcVVTdVI?oc=5,negative,0.7786187529563904
2026-03-24,TCS Named a Leader in IDC MarketScape for Asia/Pacific Professional and Managed Services for Google Cloud Platform - Tata Consultancy Services,Tata Consultancy Services,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQRFc3NTFpdE1pNEVRWXVoT1JHRlI3WnNPZzVHYmhmczk5bk5CZG9lZ0tUa1YzUmI1Y1NaV3FHS2R5aVlicndrMUlBOXIyVEtaWmFWYzNKYS1IR2p2UHVKRVdEU1RNTWZKdHhxd1pjYktyclhTTjdYRnNRYks5al8yYUh1S0tmb29xNW0wcG9yakJ6RUR6NDVJWC1fSzNuOHVqd0tpYmoyaXo5d3hxRmw5ZU9JUmVGVVRzLWQ4SVZRNTV2Uk4zLWxjSVg3TEJEeGRUOGdMQVlvYndNWTVpZkc2bHM3c2hjYmJQ?oc=5,positive,0.8022854328155518
2026-04-01,"Oracle In 2026, TCS In 2025: India's Biggest Single-Day Tech Layoffs - News18",News18,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNSlNGVUFiRnpGRFk3Uk12OU1RMDJUbTdiczNHbkYzVWM2ZmNSdldKcE13U25tbXM2MjJFTkYya0xFbXJsc2d6NUJPM2h2SFdzY0VsUGdRdzAxU09QMlk2cW9FYkZDUTkxWWtjXy1DNUNFNDhDRnBKWWt6eFdnWEdhaXZqM085cWY5SW15Z0RMSzBzemx1Ymp4UXZGemFPVWdSQ1RtTUt3SHJVeHp3enVia1dyTnZSSVhXSmtZ0gHAAUFVX3lxTE1YcVFsWnQxRlo1Y2ZRbDNnTlNsa1AwY1pGWlNpTlp4ek5RU3FHRWxnM0h3VXlLdnp3ZnNONWFpeEk1RHlfLVVROE1fUVM5RmFLbm9vdlpERHZCdzBHNU1KZUc1X0p4ZXJISzgwSnhPVm9TcEVYRWVRTkt5aXlQVVJVeVBFbVVtb1BIMkdCTXV3SV9XaFl0amw0RFlNeVBmeHFKYV9rMHFIZUZUWTJXVWlBSlJPXy1uaEIzajNwM2RXaA?oc=5,negative,0.9396845102310181
2026-04-07,TCS Recognized as a Leader in the IDC MarketScape for European Artificial Intelligence Services - Tata Consultancy Services,Tata Consultancy Services,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNbjhVeVZRVy1ZalROcUtOZlI3M2ZYalRDaUtMcDdfYS0ybkZ1NFBPYllFVEtINThtbFlOUXlScWpvd3VQUUVwUGpBcEVoZm5EZlB2LXVJY1FtcjJVQXc4OEEydjNVQlhsNGZOalhvM1RfWXVaRjZJTzRxRUFRNk5lV1pLakpLLVdVYWJwVXdKRlNraHZtbjdvMVhHLWZhRnZZYy1CcjJCUy1XUkI1V2hGeTN2cnhldUZxVGRwQ2ZxcmhLckVmV1VTLS1GdmRON005?oc=5,positive,0.8683103322982788
2026-04-09,TCS Tops Profit Estimates After Cost Cuts to Cope With IT Slump - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxQOHN3d3RZZ2JKU0RHRzBxelpDQ21FQlFfQVpkRVBNUG1uOERIQlhmdDNHZEU4Z2wwYmtxRS0xZ3F2ZENVU2RVbkJpSVlzX0ZCZU9DdksxdEZVdDVsalJ1VzRUMW9lSWdVSkt4SXF5SmlFb0R0THBvcC1nUVVHQ2lodXJ5cE1tNi13ZFJacy1GbzhTT0dTUlNGREZwTHdUS1QzSVRtb01wY3pkclNtUzZBaGI4SjI?oc=5,positive,0.6248606443405151
2026-04-09,Rs 110 Dividend On 1 TCS Share: Tata Group's Tech To Pay Last Dividend Of Rs 31 For FY26; Record Date Fixed? - goodreturns.in,goodreturns.in,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOOWZHVS1VcTZOdUt0ODdoZ3QzZXlPVVZ3SmdXYmgyc2dFcWtWN3VUMUN5LTM4Wl9LT2hNaUp6b2htTEpLc09hYVAtQkVRekdZdEhkTS05RFozM3BPVmJISGk2c2xMU09FRm93TG5XOHF0YmhaMXBaeElGVl9wRlBUaFBqdFpXcGItajlhVl80TjZTek9VLUhEekFnNzBBZDBkdG5RU01kUjFIOTFDeEtaTzF0cGxJVG5qQ1NlSEJ6TTd5QTVWQUUzRVBpOW0wbVQyZ3hva3BtcTNJYzg?oc=5,neutral,0.9069440960884094
2026-04-09,TCS Q4 revenue dips 0.6% in constant currency - Staffing Industry Analysts,Staffing Industry Analysts,https://news.google.com/rss/articles/CBMioAFBVV95cUxQT1R4MnlKaTNJS2lGYXY3VEJKd3lmWGJrX0kwM0dZdk0zd3B1S1BSQUVEelNpRXBHTE1fR0hZYm8tekhLeHpMNUZhclVBZnIxeU9XUDd0cTltbTJHTEY1ellmWGtYRS1EbVJESEFiVmxqNmRQQW90MzhqSnhOZDdsNnJRdmdFaVgzN21hU05acmNMQUI3amV2LTNBX3BKUTdX?oc=5,negative,0.9742189645767212
2026-04-09,Pearson and TCS partner to bring AI into learning and assessments - Consultancy.uk,Consultancy.uk,https://news.google.com/rss/articles/CBMipgFBVV95cUxNdlRlX3pWaEdiY1FvNEQwR2JTckxxNzh5d1J5bFpXekNlMUdFOVpGdmNkTjExeDUtTlJiX0xNbjRqSDJxNWFkR1ZhSXVsb2ZrWnpsV2ZCNUdTM1JIaTFpQklLdDkxX1JZOGFtTlpGMTBSNm5UdXpJVk4xQXFaNGtDQ19ZLWVWNXdUZnhRRmROSGFsMEJkWjJKNUZBemN1UTVvRHlickZ30gGrAUFVX3lxTE1Iby13aHhMTl9ucUZOcUYxOE9id1poRFRGOG5ta3pJRjlnWDBDRTU2eGVieTY0OWowM2ZIMklsczU3OUVRX0puTXNzM1M5SzNWdWNfbl9XOEgwQkxNSWlicUJGeFJIM2xpZDJFenhjQkFBRmxfMHRoUm1qMUhYTnFPcEd0bmg3WUdGMjByNWp5dmw3MGdTY2YwUV95TjdjWi12b1dOejhyNGxnNA?oc=5,neutral,0.7175983190536499
2026-04-09,TCS closes FY26 with Improving Sequential Growth Momentum and Strong Deal Wins - Tata Consultancy Services,Tata Consultancy Services,https://news.google.com/rss/articles/CBMijwFBVV95cUxPemt6Rlp3Z1VGQ191MzRHMUwwYWVmOVZMSjdfQWp6M3otVGp1SWtsY1NmYjljVVZUaVB1TjRlenJrN3JvVVZ6S3VyNy1ueDdwQkJOcDhCek1GTkcwNENEX01GaTRtMVFFc2NkOVJsZ3dXVGtzMElkTzY3OGdrNWE4aTlhc2N0VjZKLUpLQXhzcw?oc=5,positive,0.9470325708389282
2026-04-09,"India's TCS tops estimates, says new AI models did not dent services demand - Yahoo Finance Singapore",Yahoo Finance Singapore,https://news.google.com/rss/articles/CBMihwFBVV95cUxPTTg0cGRMdFpYanlkakpqamppbEtlcjhxRkg1QnV0UXRpMVY3ZlQxYVJYclQ3WVNDc2hPSkFWQWhXU1pNb1JpNEpsLXl5WTZaaURfMXlVYlptRW80eE1kNkpaam93TFVzM2U0U1hoYlNuNmdPV1VCMENNazh6YTQ2VTk0QjJvNTA?oc=5,positive,0.8698301315307617
2026-04-09,"TCS Q4 Report Card: Profit spike, salary boosts to dividend payout; check key takeaways - Upstox",Upstox,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPQXA4Tm5ibEh3Snd3MkJua1NVTmZyeGVWa1BVT1Y5Z0owNUZjQ2gyN2g4Qm5UU3pTUVhrdVp4ZlBBd0tFc29jOUswU0lJUVlTRFdXOU1LV0FMNkpSNlVDV1FfVE8yS0dzSHdCdmtGYWU3RFUxeExSOVR4Y2MycXZPR2N0V1c1bGpqR0c2bk1obkNaQThYY3lGTmdHMEpkcF9PY0FCNms3UllDcHVSSTE0dGNPekdmbTJNWlQ4S19sZzNaTThYNWIzY01PWXdUMFRwREVtZVhRQ2dlU2M?oc=5,positive,0.9037632942199707
2026-04-09,"TCS Q4 FY26 results: Tata Consultancy Services reports 12% rise in net profit at Rs 13,718 crore; dividen - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMiowJBVV95cUxPekZFYko1d19xSVdORE5uYUZRSUt1bFZhNnlfNjJkMzFvNzF1d1pXbUtXNEZBY0o3ODFiRlNTM0ZBeUtGYjRSQ2R5eGRMWmw2dFNXamNKM0sxb21jVHFfWDltQnRKY3d5Um54S0VUZVhMSG1pcHh1V0tQelBNSVJ1TVV1OElMZThFSmdRZkRoc3paY01rM19HWXE5ZzBKYmVZSUFNVGlkWElrNDZ6c2RkRlN6U0Z4QzR2ZWRzVTBMUFV2Q0ZRblo2ZFpXREVKYU83a0ZqV21kaGppZ3V2aVRsS2lraTFyRl9JNVR0emVIY1VENGdoZkVOZzFBN2tLMU1IdUZkN2lRU1RrRVNVRmxPZXNVdmt5ZHVoS2wtUnZkQ2NVOEXSAagCQVVfeXFMUHRwN0VQVlFVaVJQamlJMUxhZlNlV1BOX3JhR0NIUzhxLVBjWU1VLTVmX3Z5LV9uX0N2bTRFbmpVeWdwVUNIWkpGTWp4TkE2dW1JN0NXclN2Ym1zQWFxUXVfUjNJRWYwX3Q3M0EyMzhVVUhzRnVJUDBoZHJYNUtIdkt0eVktajBFaEdTYWxkVjd1M25tQmVDRWRXM2h1OWw2QUoxcWp2Ti1QVFUwM3BfbUlIQWdYM19INEc4RDV0OGQtTVN5azNEZTlHVGNLRjl6YmlyQktDNzAtOTZrVFFjY3hLQmtoMElZWDJkSVZ4UkFMZnNmZm15dFViYV9DSkRVQVpFSnJac2xVYmJVcGxGTkxuOUtHcHJlcGNrbEo2Y0ZGc3JaNnVjWk4?oc=5,positive,0.9430473446846008
2026-04-10,"A first for TCS: Revenue growth falls despite strong deals, margins - Moneycontrol.com",Moneycontrol.com,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNVEhBdmp0V1YxRVpKa25haDBuanpxVnk0dU5vbTdaMkZJVjBmVE8weElpWGVEdEQ1N3lrYU1vT3JwUWZ1bG1VMzl0ZFZxY2w5TkRsalZ6MHotQVN4dUZVWlJvNlMxT1lUclVOVlExNEhEaWdDYVhpWlBLV0NmaEtLdjFaQzRqWm9iajRsM3dkRldqU1BWU3ptZVF2VVVtVWIxazlsbjc0b1VIakR1VkdFcS10Rlh3MWEzREZBeDA1RU9LNHF2akcwR19uTVhiOXpMRWp5bnRhR0RyU3FxcEHSAeMBQVVfeXFMT0tMNXJ6U2lrTTR6SXFfWFdPUm1sWjlZWFlORnd2XzNOSUtsMDVyaFJ4azRZTDQyR2VDX2h5TG93WEhZZzN4cnNUZHp5MllwY1pwcGNRV2Z6X25VYktyWWYzSEFveUZuQXZTVTgzcGxkTC1fX3Z5M3dWdjRiVFhjZVQ5M1hrdUpxeEJ2ckd6X29mWUUxamt3M2dYQlEtRkdoX3o3bDd5RjlzN3d5djZlbTNjb2FBWFdYMnVNX2lLTk5NS0lnUkdXYTRnTmpSVi1zbWd1ODRJVWUxU2tLQ1FhNWZMNFU?oc=5,negative,0.9681332111358643
2026-04-13,"TCS Nashik case: two suspended employees masterminds, say police - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPTVJJUUJaeXdvc2NybWFTTUtMTnpoNUpRcGpyZjJUTlIzMFpqb0V0VHhBRkUya2h6X3lybmNCdzFxNjJHVVpyZ2ZEYWRReEd1c2QyOFEwTW0ySUh1elNTRU42Z3VFNGQ5Q1Bsdm1hSFhIRjZWZ1dETEdaQ0YtUGNPaDdjTTM0LTZMSndpSWpuNmxoM0VJYUtKNGd6aHR4LXNpMVpkTzJIazczcmhRQnVZMVFUeFd4VmtTNzFKUzBEUzdmSjdlZXFveXZzVXpraXo1Q0JWWTZyQXNlQ252YUdBNElzbjBKODI4eTc5Vk51blHSAfcBQVVfeXFMTVRyb09jZkpRQTdoVVY3cVI1N2t3NjhfbDliXy1kZjJIV2tXUXRpODUzYW04UlJHN29oOTdZTFpCXzBNelAyb1JNSklHbnVCVUV0R0t3OWZEMWphTWJzc3dkNGVVWV9HSG1HcXNyWkJSSWRNd1B4NGVNZ1dEYkZqemZxS1A4V0tJVEcyUVhSYUFPZENhNWRVRmJZSXlRalRsMDZxZGJDYzROTWZfbFJjM3dHOVpBeGNrUmtlc3pKSUktV18yOHpmQ3d2YzFCZ1FMTWxPTVBneW4tZU9sV2lXLXFzSmVoMzhidlFFNGVxTjZrdU4tUUhlNA?oc=5,negative,0.8851554989814758
2026-04-13,NITES seeks detailed POSH audit at Tata Consultancy Services after harassment complaints in Nashik - Telegraph India,Telegraph India,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPOVJDdWhUbTItdWlmWEhpN1lnMDE0QWREVlEzQ3lEZDVRZnZrTUhla3B5djZCR3NrdXg5TzF1a2VwbVVVcWdGMHFhdTJ2RXhnNUxRaVg3WFJ5a2Q1UDVZam9zZjZRZUJoTkM2eEFrcE9wM29zX0xodG1EdFVqWGp3VDRqUVdHY2VXYUdFOGlYaGdvRGRyNGJ4aXpSYmZoY0hqdEhxa2Y3cGdzMHVnS1RoY0sxc1pZVi1lMk5NOU03N0cwNWtNZU40MW11N2RlQnJQT0hQdW9NZWdOS2t5Ymp4REx3SU7SAeoBQVVfeXFMTnJ3TFJ5TVVSR3pzVWdxOExJMWVHZkt4ZWo3TUotbVE4OGx1U01tV3lUa2hQdVZPc04wR0EyRjlFaFFSMU95VkplVXplZ3ZZN2ZiczI5bDlTRnRUUl95Q1lLREhadlFpRUl2UWdoSURrSDlxSDhLYmV1dUF0cE0zQjdWNnY3QXh4ancwaTlVY1ZwaWFJTWpwRTZiNXB2UmwzblNZNS1WckpEVExwTzVtc1owQUFCQnRZSmlfbUFVZ0x2dGpTRzZpQTZ1eEJnNFY0U1UtaVZfMzZzU1NMQ3BQdExTQ0kxRXZMbkhR?oc=5,negative,0.4792324900627136
2026-04-13,"India's TCS to probe sexual assault, religious conversion allegations in western India office - Reuters",Reuters,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNYjBtRUlMcUNqRThWNkVGa0NKV2tnb0FUMk5uRW5lR1c1QVR6MnZXRHZDb1FnWnk0dHpYYVltbmlrQ2xoRm12Ujk3WEVZMk15S2N1SWRfX0lVaTJYYzVlbUpJbUhVOTBnamdIa2VDSkg0dGRETjhBenhvR2FGeWtjaVdhNjVWQVJZeklzOFhCZWhWRlF1MzZ4NmtiMnJTdE44ZUVkUmxKTnJVbzVzcEJHdUFib3BMS1BoanIxckRUcERERjV2ZjJESg?oc=5,neutral,0.890845000743866
2026-04-16,"78 ignored emails. 9 FIRs. Multiple arrests. What exactly did TCS know, and when did they know it? The Nashik case has put Tata Consultancy Services' corporate management and business ethics under serious scrutiny, and the questions being raised about - LinkedIn",LinkedIn,https://news.google.com/rss/articles/CBMixgFBVV95cUxOOUZneFNaM0RkOHY0NEF4QUdFU2xCc3FNTnNLN3A1SWlCOVlfTGxQZHo1eXFUN2RRTUtQNUlYZkJsVTdMRllDa3ZfYXhBd2I1WnRTRUFkbU11d01NaXpUVGkwMnROdDBoWWJLa0I1OTUyZW5Hb0JUUTIyZUlRRDVLVGRSQThfdnJWSDBUZjItS0xHV3BqVUUyUFV2Q0VQLXZPWm92M0V2OGY1NGZkN3cwZVF4bU5vOXFvNkZvR0JibDFzcWpVOHc?oc=5,negative,0.7855833172798157
2026-04-17,"'She Is Not HR': TCS Clarifies Nida Khan's Role In Company, Says Investigation Underway - News18",News18,https://news.google.com/rss/articles/CBMiygFBVV95cUxPR1lQb0NvX3JfZzAzUTlxdjZKMVUwdzE0UHhuZlFwWGdqSVMyMHYxY2Q1MGNuT3FDOVExWTJJWnE4UDh3QkFZdjIwV3RQR0dfcFFqVERWRHhrb2xtMkh5ZENob3Q3Y0Q0aldiT3hBODhrNUt5RXpiNGR1cF82WmtUNE5zXzlmcFFhdUJTTmZuaC12d3RQblJwX0RVTlktcllUZ1htMU5RTFpRWXJYWE5zb0FiUUY3Zk9JVGFNZHhlWlM0cFVuRm1QZ1930gHPAUFVX3lxTE1nUWN5V2kwMnVNN0dkV1l0Vi1Cb2s4MmM2eHF6UlpLekhMZzJHbzIwOC1zdEZQVTIxREdubkt5blNiOUI3OTQ2RHBmRWJoMzA0RzZVVENQN1lqUEp4eExNcGtzWWU1ZDVHcVNZdWlDMFJyZElEaUNDT1VNWjZHQWl5MW8tRm8zY1REajRjMWd6X1hqa3ZNUlpnZWZUTlRMTTVVdDFXUDU2czZ5YjJDdGhlR19KeERyNXhSZHVMQzIzdk5xZFFhSHhsRkxHSUlKTQ?oc=5,neutral,0.9458880424499512
2026-04-18,"'Did Not Get Any Internal Complaint, Nida Khan Not HR Head': TCS Amid Probe - ndtv.com",ndtv.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPSVNNVC1ydC1uaWRmUmVhMmZzZTZQb2JKRTFTVU9QWWMyUk9QUFRNNDNhQ0k5WEZjRHphWTFuNWt1Rlp2NUtQVmlIY3JUeEhVNVlESm1KTXMteGlrZ2dVNHpvSUkyZTVFOExmQzhDZ1VQNmRmZVlSU3NiZEs0cWh3UE0wWGVhXzZqNnRBMklVV3JIOWdXclV2N2s0VHg0SzF1c1JhQnVZcGhqVmx3U0ZIWWI1dDJDR0VfalNJNGhlbGRJS3JLdDJ3cnAyMFowQVExZWVkTWl2bE1lTFNVd3lCRDhGTUNnZEY00gHwAUFVX3lxTE9nVHZITFN4VUY3ZHNWQzVrcGZoNG9oQS1HckQydHhuSGNNdVh0eHEzTkxuU3RITmtrNXdmQ0Q2ZGFHb1ltZExVaVAzSDNGeWxlVi1CZWJQek9DQ0hGSFc0UlVVWF9jQTkwU2Q4SDQwWk9LR09vekpIamFxOFB5OFVhbWNpYzlWaWNyVHFGeDIyeFVfRTkzb3FRcVl4R1RPV1VJTlFJLUhIcVYxNVozOXVQVGZZWTAtb1NoWHlVd1E5ODhGTzh5SE1NaGw3ZEUzUW5tYkpwVkYxRW1jQm9NVjVKaVZQbUdYNnV1Z1VoQnpaTA?oc=5,neutral,0.8521890640258789
2026-04-20,TCS suspends Nashik employee Nida Khan over alleged conversion-linked misconduct case - ETHRWorld.com,ETHRWorld.com,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOQTQyVnVOUkdrLVFPeWEyNmxRcUhLQ2wzaFdHV1JWME9tYVlWNjRJRTZwRklTUGg5cVNmSVZqb1lQQ0UxQXRWOGI3dW5mVlJzX3o0VGI1Y0xLbnFKQUotWmExQUlxdGtUbFN1UFlmWWlBZGhrVmE2RkJ5cFlwWFRTYjdvRkxJZUpCOUl4cXZ0UXFlWDQzS2tpWUNnc2JfaWVETndnZVVkYWtCVi1kQmwyeExHWTBIMklSUDduTVhuRlFhd1dGUmhKVE9zYWdvUkRpNk9McHpvVjU5SVQ0M0RWanRtONIB6AFBVV95cUxNWHVyWHkwcDVJYlJIaXVFQ085TWZfcVBpNmwwckk5UHV2RXp5ZzZoTlVpeWhlbEpFVU1LVENneHJhWi02cmF6dzBlck13dk1oeWlOelJlQ21QQmliTV9pSmpTWWVVbGUzbE1nVlVzbHpMcXRyZUpjYl92RTVaQzE5QVRIaUZXR3MyUXFZNzBSQjVzT1V6eHk3NFdsM1hBNmpYUWNuaHVmdU1OYkZ3Wk4yWTR4YXQ3R2FVNUFsenBRNkt1WFE3SEo0X3VBM05xS1B5RnFodUpacVcyeXh5ZVVoeUlnemFnbUdE?oc=5,negative,0.9206759333610535
2026-04-22,"TCS Nashik survivor recalls horror, says colleague groped her, abused her gods - India Today",India Today,https://news.google.com/rss/articles/CBMivgFBVV95cUxQZ19IQzVZRHBCa3hJVlBEOGJWQXlKcnpORlUyR0R1VlhXbkV3aDk2alRTOFNWNEpBcnRqOTEwR2tsa1QtVWJnNDdVWU1ZQkhvY3lSRTk1dVNraUtoM3RIZmhHX1lTRkNKakQyenpWQTlqUjFCSjQwRXM3a1R0THBnbHpzSm4xazZ4UWpHNzljT0kwMzBaY2JrZ2oydWdIQml5SEp0MmZYR08zYlN3N0k4WUZXYVVjLXBqTUd3QXdB0gHDAUFVX3lxTE1HY1BjR3FUVmVSaURINENkb1BzQU5kOUNpWlJYVk5iR3lzZnMyUll2RnFsMDVCWDBDTTV0b3Y5LTM4N3VYVkNWdFNiRldNcGtBcDlaSndmQmIteVhqckRIcmt6VEpJNlRPUGhPa21hbXRNaUpLZ0NnYnhETk1JX3JPcVNGbXJsWktyYTBRVVJ6R0JDV0pzN2VsMzR4bnMyeUtsR0YxSV93aUhOOVdxM2hTR1hKUm1oTEJtVmNKMy1YU2NWUQ?oc=5,negative,0.5583907961845398
2026-04-23,PixerLens and Tata Consultancy Services Partner to Deliver AI-Powered Application Intelligence on TCS SovereignSecure™ Cloud - thewire.in,thewire.in,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPUWROYlNDeXdldnRzbG9pa3JIc25jZjF0VXJaMERBRktBSjF3ZndqRmRObktRRkw5Vm81NXIzNDJ1cE1iM1I1UEp5MFJhWWN0NVJLVS1GMWIxWmh0bFZUMHpxNVhYdTZZQWdUM3cwMWZwZmFiUklMX0RjRk8zamR0Q2QzQWdwVkRJRmN6X3NyTWpIa215YWxEWnZfZWczZmxkLWNUaEFiSm5sUFJwY05zcVVuQlpuRllkcks2NktVRjQwQlpBaHhHdWt0SjFneS13dGVxLXowV3c1X0FzeE5ZQ3NkOGkwX1g0YV9aT2VYRG9qLUhF0gH6AUFVX3lxTE45WHVZaGgwTDhBNF9LN3RpUXV6emV5UjRxak1sNEp0bTQ2Q3hpb3B0VDlCLV83MUNsU2haWWFhM21Ecmp5S0tXdVVmT2V5aXJMWDlmMnZwOGR3SUV5NGdURWRTMTRXck42T0VWSGVjMWYtNHZUYkc5cVJHcFFzYTVrV2txNnNaTzBwS2NuZ2swSFhucDFYYXdDWXR1VEplbUxOWWdEVXlqMUNwcjFRQnVUY0RYTnFzTUFtS0N0dEcteWpaazd5X19rVUZhdWhWVUpQRGVhNkYxajlVdVczMEhfTVVYYUlGdDdnVlNZX2luZFdxZkRCNXVid1E?oc=5,positive,0.5199732184410095
