Date,Close,Future_Return_5D,Predicted_Return,Signal,Signal_Strength,Predicted_Return_Percent,Volatility_20,Volatility_Percent,Risk_Score,Risk_Level
2025-03-13,3330.104736328125,0.0190969881545668,0.028133819,BUY,Strong,2.8133819,0.0130999218884417,1.30999218884417,35,Low
2025-03-17,3317.442626953125,0.0375247134563734,0.030386573,BUY,Very Strong,3.0386573,0.013066079363736,1.3066079363735998,35,Low
2025-03-18,3317.442626953125,0.0457587422069589,0.021084774,BUY,Strong,2.1084774,0.0128404039522049,1.28404039522049,35,Low
2025-03-19,3316.873779296875,0.0396614434876119,0.012624655,BUY,Moderate,1.2624655,0.0128916445412591,1.2891644541259102,35,Low
2025-03-20,3379.52001953125,0.0247111904672807,-0.0020132405,HOLD,Weak,-0.20132405,0.01396483506024,1.396483506024,35,Low
2025-03-21,3393.69970703125,0.0078392333449923,-0.017635163,AVOID,Moderate,-1.7635162999999998,0.0133340009116377,1.33340009116377,35,Low
2025-03-24,3441.9287109375,-0.0215351812366737,-0.023743527,AVOID,Strong,-2.3743527,0.0138608450399511,1.38608450399511,35,Low
2025-03-25,3469.24462890625,-0.0311120472263738,-0.03093471,AVOID,Very Strong,-3.093471,0.014015654347666,1.4015654347666,35,Low
2025-03-26,3448.42578125,-0.0639887341030837,-0.031128582,AVOID,Very Strong,-3.1128582,0.0124954596729257,1.24954596729257,35,Low
2025-03-27,3463.031982421875,-0.0963518903169421,-0.031228727,AVOID,Very Strong,-3.1228727000000003,0.0122027899940409,1.2202789994040901,35,Low
2025-03-28,3420.3037109375,-0.0920927303661983,-0.02219593,AVOID,Strong,-2.219593,0.0124863453698623,1.24863453698623,35,Low
2025-04-01,3367.80615234375,-0.0726173859878123,-0.015334543,AVOID,Moderate,-1.5334543,0.0099907060502585,0.9990706050258501,20,Low
2025-04-02,3361.309326171875,-0.0839033600057176,-0.0016868329,HOLD,Weak,-0.1686832899999999,0.0100018794292032,1.00018794292032,35,Low
2025-04-03,3227.765380859375,-0.0504384450500331,0.032725785,BUY,Very Strong,3.2725785,0.0131858916953149,1.31858916953149,35,Low
2025-04-04,3129.3623046875,-0.0155178692743598,0.037166838,BUY,Very Strong,3.7166838,0.0145662694899208,1.45662694899208,35,Low
2025-04-07,3105.318603515625,-7.618292865574361e-05,0.03746792,BUY,Very Strong,3.746792,0.0138893437824069,1.38893437824069,35,Low
2025-04-08,3123.244873046875,0.0018068741889487,0.026703792,BUY,Strong,2.6703792,0.0139926331732603,1.3992633173260298,35,Low
2025-04-09,3079.2841796875,0.0231009134567661,0.020274596,BUY,Strong,2.0274596,0.0141536642350353,1.41536642350353,35,Low
2025-04-11,3064.9619140625,0.0256535642106585,0.02659189,BUY,Strong,2.659189,0.0141521927923808,1.41521927923808,35,Low
2025-04-15,3080.80126953125,0.0507357895205644,0.022651084,BUY,Strong,2.2651084,0.01389980667265,1.3899806672650001,35,Low
2025-04-16,3105.08203125,0.0390371725535632,0.017020408,BUY,Moderate,1.7020408,0.0140999103927458,1.40999103927458,35,Low
2025-04-17,3128.88818359375,0.045196890181794,0.020182937,BUY,Strong,2.0182937,0.0143141380646096,1.4314138064609598,35,Low
2025-04-21,3150.41845703125,0.0366991488140913,0.0066108173,BUY,Weak,0.66108173,0.0144674398934818,1.44674398934818,35,Low
2025-04-22,3143.589111328125,0.0477009377266062,0.009826806,BUY,Weak,0.9826806,0.014457565337833,1.4457565337833,35,Low
2025-04-23,3237.108154296875,0.0119250075136536,0.0011538338,HOLD,Weak,0.11538338,0.0154746162414071,1.54746162414071,50,Moderate
2025-04-24,3226.295654296875,0.0086428909412681,0.0002031409,HOLD,Weak,0.02031409,0.0154064970876167,1.54064970876167,50,Moderate
2025-04-25,3270.30419921875,0.0018271516754626,-0.0061569107,AVOID,Weak,-0.61569107,0.0153745794358702,1.53745794358702,50,Moderate
2025-04-28,3266.0361328125,0.004791711330601,-0.017589549,AVOID,Moderate,-1.7589549,0.0151839767705974,1.51839767705974,50,Moderate
2025-04-29,3293.541259765625,-0.0078904579534474,-0.0059171217,AVOID,Weak,-0.59171217,0.0153704416924229,1.53704416924229,50,Moderate
2025-04-30,3275.710693359375,-0.0013899208269079,-0.0035015594,HOLD,Weak,-0.35015594,0.0153097212986006,1.5309721298600598,50,Moderate
2025-05-02,3254.18017578125,0.0027106061449508,-0.0113475,AVOID,Moderate,-1.13475,0.0151716333522454,1.51716333522454,50,Moderate
2025-05-05,3276.279541015625,0.0480849673996495,-0.0065457225,AVOID,Weak,-0.65457225,0.0149817935322666,1.49817935322666,35,Low
2025-05-06,3281.68603515625,0.0158959531121831,0.0017110616,HOLD,Weak,0.17110616,0.0149948672885,1.49948672885,35,Low
2025-05-07,3267.5537109375,0.0300717279716673,0.0009049793,HOLD,Weak,0.09049793,0.0119795023826142,1.19795023826142,35,Low
2025-05-08,3271.15771484375,0.0379831210011865,-0.0062281415,AVOID,Weak,-0.6228141500000001,0.0094744379707383,0.94744379707383,20,Low
2025-05-09,3263.0009765625,0.0351713532973414,-0.0010699253,HOLD,Weak,-0.10699253,0.0092563222400182,0.9256322240018201,20,Low
2025-05-12,3433.8193359375,-0.0280631448843946,-0.016434345,AVOID,Moderate,-1.6434345,0.0144948220626421,1.44948220626421,35,Low
2025-05-13,3333.8515625,-0.0047509947672197,-0.0040876633,HOLD,Weak,-0.4087663299999999,0.0158543596390963,1.5854359639096298,50,Moderate
2025-05-14,3365.814697265625,-0.0064531094717633,-0.014101335,AVOID,Moderate,-1.4101335,0.0157602637559617,1.5760263755961699,50,Moderate
2025-05-15,3395.406494140625,-0.0287438113806243,-0.016501179,AVOID,Moderate,-1.6501179,0.015785421133122,1.5785421133122,50,Moderate
2025-05-16,3377.76513671875,-0.0131130990335898,-0.022982927,AVOID,Strong,-2.2982927,0.0159295337802408,1.59295337802408,50,Moderate
2025-05-19,3337.45556640625,0.0052575606329028,-0.019893084,AVOID,Moderate,-1.9893084,0.0163121898628576,1.63121898628576,50,Moderate
2025-05-20,3318.012451171875,0.0001141231731187,-0.0056777243,AVOID,Weak,-0.56777243,0.016414809013414,1.6414809013414002,50,Moderate
2025-05-21,3344.0947265625,-0.0079698997153623,-0.02059503,AVOID,Strong,-2.059503,0.0164107872207306,1.64107872207306,50,Moderate
2025-05-22,3297.8095703125,0.0060685552110968,-0.016310114,AVOID,Moderate,-1.6310114,0.0155756884064601,1.55756884064601,50,Moderate
2025-05-23,3333.47216796875,-0.0145678502745955,-0.016627071,AVOID,Moderate,-1.6627071,0.0156872200950942,1.56872200950942,50,Moderate
2025-05-26,3355.00244140625,-0.0247364847705116,-0.016499016,AVOID,Moderate,-1.6499015999999995,0.0154815749389078,1.54815749389078,50,Moderate
2025-05-27,3318.39111328125,-0.0267241411022407,-0.019885318,AVOID,Moderate,-1.9885318,0.0157169089640474,1.57169089640474,50,Moderate
2025-05-28,3317.442626953125,-0.0248017312022266,-0.015634283,AVOID,Moderate,-1.5634283,0.0156182032703591,1.5618203270359101,50,Moderate
2025-05-29,3317.822509765625,-0.02773977337858,-0.009098858,AVOID,Weak,-0.9098858,0.0155572855135038,1.55572855135038,50,Moderate
2025-05-30,3284.91064453125,-0.0141826150201181,-0.008250964,AVOID,Weak,-0.8250964,0.0156579008186618,1.56579008186618,50,Moderate
2025-06-02,3272.011474609375,0.0007289870236579,-0.0065831156,AVOID,Weak,-0.65831156,0.0156176677678472,1.56176677678472,50,Moderate
2025-06-03,3229.7099609375,0.0259836575882546,-0.014091935,AVOID,Moderate,-1.4091935,0.0158770522111548,1.58770522111548,50,Moderate
2025-06-04,3235.164306640625,0.0269158349264555,-0.009930871,AVOID,Weak,-0.9930871,0.015861570361106,1.5861570361106,50,Moderate
2025-06-05,3225.786865234375,0.0187178016386051,-0.0065914597,AVOID,Weak,-0.65914597,0.0158671125829111,1.58671125829111,50,Moderate
2025-06-06,3238.322021484375,0.0181726451423598,-0.01146849,AVOID,Moderate,-1.146849,0.0158907334934643,1.5890733493464302,50,Moderate
2025-06-09,3274.396728515625,0.0217423608490621,-0.02756025,AVOID,Strong,-2.756025,0.0104501351151767,1.04501351151767,35,Low
2025-06-10,3313.629638671875,0.0151317795736964,-0.045154594,AVOID,Very Strong,-4.5154594,0.0088177783018876,0.88177783018876,20,Low
2025-06-11,3322.241455078125,-0.0059045109161214,-0.040178888,AVOID,Very Strong,-4.017888800000001,0.008540829559851,0.8540829559851001,20,Low
2025-06-12,3286.16650390625,-0.0029701032782873,-0.03551713,AVOID,Very Strong,-3.551713,0.0085318024507012,0.85318024507012,20,Low
2025-06-13,3297.1708984375,-0.002902138818702,-0.023460316,AVOID,Strong,-2.3460316,0.0085561225331921,0.8556122533192099,20,Low
2025-06-16,3345.58984375,-0.0293738783916793,-0.033137776,AVOID,Very Strong,-3.3137776,0.008858934125242,0.8858934125242,20,Low
2025-06-17,3363.770751953125,-0.0355304704853859,-0.032381304,AVOID,Very Strong,-3.2381304,0.0088162695610888,0.88162695610888,20,Low
2025-06-18,3302.625244140625,-0.0019121714030615,-0.034412816,AVOID,Very Strong,-3.4412816,0.0095947928992268,0.9594792899226801,20,Low
2025-06-19,3276.40625,0.0051987457675617,-0.027414784,AVOID,Strong,-2.7414784,0.0092500360349664,0.9250036034966399,20,Low
2025-06-20,3287.60205078125,0.0015718083846316,-0.027411286,AVOID,Strong,-2.7411286,0.0089250812286493,0.8925081228649301,20,Low
2025-06-23,3247.31689453125,0.0201555370607193,-0.030794892,AVOID,Very Strong,-3.0794892000000003,0.0091188412964034,0.9118841296403399,20,Low
2025-06-24,3244.25439453125,0.0115916314193076,-0.011015949,AVOID,Moderate,-1.1015949,0.0088509840398241,0.88509840398241,20,Low
2025-06-25,3296.31005859375,-0.0062414427353739,-0.042577293,AVOID,Very Strong,-4.2577293,0.0096468168445233,0.9646816844523299,20,Low
2025-06-26,3293.439453125,-0.0119124431205266,-0.042621557,AVOID,Very Strong,-4.2621557,0.0096472377415217,0.9647237741521699,20,Low
2025-06-27,3292.76953125,-0.0061899504003207,-0.045063652,AVOID,Very Strong,-4.5063652,0.0093795440298545,0.93795440298545,20,Low
2025-06-30,3312.768310546875,-0.0145291150134581,-0.03404872,AVOID,Very Strong,-3.404872,0.0094166224370306,0.9416622437030601,20,Low
2025-07-01,3281.860595703125,-0.0068518499645267,-0.031916253,AVOID,Very Strong,-3.1916253,0.0091745696374602,0.9174569637460199,20,Low
2025-07-02,3275.736328125,-0.0115385108429223,-0.023909878,AVOID,Strong,-2.3909878,0.0091917047193425,0.91917047193425,20,Low
2025-07-03,3254.20654296875,-0.0055281512885591,-0.03330173,AVOID,Very Strong,-3.3301730000000003,0.0093026808689378,0.93026808689378,20,Low
2025-07-04,3272.387451171875,-0.0449734062216705,-0.027718985,AVOID,Strong,-2.7718985000000003,0.009343147317566,0.9343147317566001,20,Low
2025-07-07,3264.63671875,-0.0553975964017818,-0.027394902,AVOID,Strong,-2.7394902,0.0090211502426663,0.90211502426663,20,Low
2025-07-08,3259.373779296875,-0.0451822586522721,-0.021603193,AVOID,Strong,-2.1603193,0.0085625661957305,0.85625661957305,20,Low
2025-07-09,3237.939208984375,-0.0412931884617788,-0.026957143,AVOID,Strong,-2.6957143,0.0086170442428959,0.86170442428959,20,Low
2025-07-10,3236.216796875,-0.0478737047683596,-0.027957853,AVOID,Strong,-2.7957853,0.0083150260101086,0.8315026010108599,20,Low
2025-07-11,3125.217041015625,-0.0199861119020717,-0.011599232,AVOID,Moderate,-1.1599232,0.0111280586797233,1.11280586797233,35,Low
2025-07-14,3083.78369140625,-0.0166885463889433,0.002473097,HOLD,Weak,0.2473097,0.0105824421745611,1.05824421745611,35,Low
2025-07-15,3112.10791015625,-0.0252060178891134,-0.009434502,AVOID,Weak,-0.9434502,0.0107898525523254,1.07898525523254,35,Low
2025-07-16,3104.234375,-0.0167022363606162,-0.0038271141,HOLD,Weak,-0.38271141,0.0102480381273284,1.02480381273284,35,Low
2025-07-17,3081.287109375,-0.0190701145206795,-0.0023360436,HOLD,Weak,-0.23360436,0.0102350133956826,1.0235013395682602,35,Low
2025-07-18,3062.756103515625,-0.0169596786748301,0.005322639,BUY,Weak,0.5322639,0.0101398897365304,1.01398897365304,35,Low
2025-07-21,3032.31982421875,-0.0249825649484854,0.017612899,BUY,Moderate,1.7612899000000002,0.0100472954712541,1.0047295471254098,35,Low
2025-07-22,3033.6640625,-0.0327889644587171,0.011901462,BUY,Moderate,1.1901462,0.0100696837398632,1.00696837398632,35,Low
2025-07-23,3052.38671875,-0.0394765846654321,0.00879083,BUY,Weak,0.879083,0.0092825052748787,0.92825052748787,20,Low
2025-07-24,3022.526611328125,-0.0353240305198537,0.016621294,BUY,Moderate,1.6621294000000002,0.0093484038180523,0.93484038180523,20,Low
2025-07-25,3010.812744140625,-0.0423497211263862,0.018041754,BUY,Moderate,1.8041754,0.0093008769371703,0.9300876937170299,20,Low
2025-07-28,2956.564697265625,-0.0015914003604763,0.021943899,BUY,Strong,2.1943899,0.009428896044484,0.9428896044484001,20,Low
2025-07-29,2934.193359375,0.0025850242327301,0.02564629,BUY,Strong,2.564629,0.0094006709401815,0.94006709401815,20,Low
2025-07-30,2931.888916015625,-0.0069752586743777,0.02597371,BUY,Strong,2.597371,0.0094259766210948,0.9425976621094799,20,Low
2025-07-31,2915.7587890625,0.0033587184671657,0.026372757,BUY,Strong,2.6372757,0.0094225248294834,0.9422524829483401,20,Low
2025-08-01,2883.3056640625,0.0111222504280263,0.025860665,BUY,Strong,2.5860665000000003,0.009130454937252,0.9130454937251999,20,Low
2025-08-04,2951.859619140625,-0.0109288727138951,0.012946019,BUY,Moderate,1.2946019,0.0113259339591112,1.13259339591112,35,Low
2025-08-05,2941.7783203125,-0.0093018612187502,0.00923404,BUY,Weak,0.923404,0.0113050241982278,1.13050241982278,35,Low
2025-08-06,2911.438232421875,0.0012860945232935,0.0064896545,BUY,Weak,0.6489654499999999,0.0113622885491001,1.1362288549100101,35,Low
2025-08-07,2925.552001953125,-0.0081063594685865,0.019449739,BUY,Moderate,1.9449739,0.0115418367649713,1.15418367649713,35,Low
2025-08-08,2915.37451171875,-0.0082992962116419,0.033249065,BUY,Very Strong,3.3249065,0.0092496858080235,0.9249685808023499,20,Low
2025-08-11,2919.59912109375,-0.0080899410453229,0.043410223,BUY,Very Strong,4.3410223,0.0090086120362316,0.90086120362316,20,Low
2025-08-12,2914.414306640625,0.0208209615444381,0.0313535,BUY,Very Strong,3.13535,0.0085707197580699,0.8570719758069899,20,Low
2025-08-13,2915.1826171875,0.0218695260233414,0.034424014,BUY,Very Strong,3.4424014000000005,0.0086056183142027,0.8605618314202699,20,Low
2025-08-14,2901.83642578125,0.0104887109304603,0.033761717,BUY,Very Strong,3.3761717,0.0085546303229627,0.8554630322962701,20,Low
2025-08-18,2891.178955078125,0.0429729302720618,0.03629813,BUY,Very Strong,3.629813,0.008526626708844,0.8526626708844,20,Low
2025-08-19,2895.979736328125,0.0467476085052915,0.03874644,BUY,Very Strong,3.874644,0.0084124290185906,0.84124290185906,20,Low
2025-08-20,2975.09521484375,-0.0015813241271328,0.0090141175,BUY,Weak,0.90141175,0.0107025057443263,1.07025057443263,35,Low
2025-08-21,2978.936279296875,-0.0057695130433628,-0.010923258,AVOID,Moderate,-1.0923258,0.0105873124874809,1.05873124874809,35,Low
2025-08-22,2932.27294921875,0.0191879832714296,-0.0068621663,AVOID,Weak,-0.68621663,0.0109159029117101,1.09159029117101,35,Low
2025-08-25,3015.42138671875,-0.0092657648678675,-0.011506121,AVOID,Moderate,-1.1506121,0.0127632568979487,1.27632568979487,35,Low
2025-08-26,3031.35986328125,-0.0189092695577238,-0.0024998123,HOLD,Weak,-0.2499812299999999,0.0120615140866365,1.20615140866365,35,Low
2025-08-28,2970.390625,0.0006464355224744,-0.02449036,AVOID,Strong,-2.449036,0.0128485173974837,1.28485173974837,35,Low
2025-08-29,2961.749267578125,-0.0118001125186243,-0.029012904,AVOID,Strong,-2.9012904,0.0128701197203286,1.2870119720328599,35,Low
2025-09-01,2988.537353515625,-0.0300713607142656,-0.024531785,AVOID,Strong,-2.4531785,0.0129189868798925,1.29189868798925,35,Low
2025-09-02,2987.481201171875,-0.0199582028619916,-0.019228397,AVOID,Moderate,-1.9228397,0.0125933525549913,1.25933525549913,35,Low
2025-09-03,2974.0390625,0.0040355734651686,-0.018530585,AVOID,Moderate,-1.8530585,0.0115460120213348,1.15460120213348,35,Low
2025-09-04,2972.310791015625,0.0092063918400504,-0.0016335262,HOLD,Weak,-0.16335262,0.0115135881937929,1.15135881937929,35,Low
2025-09-05,2926.80029296875,0.027917179046617,-0.01914139,AVOID,Moderate,-1.914139,0.0118127991827326,1.18127991827326,35,Low
2025-09-08,2898.66796875,0.0307718119448723,-0.002400961,HOLD,Weak,-0.2400961,0.0119632173689469,1.1963217368946901,35,Low
2025-09-09,2927.8564453125,0.0315799041067332,-0.013389736,AVOID,Moderate,-1.3389736,0.0121612957246458,1.21612957246458,35,Low
2025-09-10,2986.041015625,0.020192997626325,-0.0122196125,AVOID,Moderate,-1.22196125,0.0129278476991973,1.29278476991973,35,Low
2025-09-11,2999.675048828125,0.0168043104278303,-0.0027463401,HOLD,Weak,-0.27463401,0.0129286699872656,1.29286699872656,35,Low
2025-09-12,3008.50830078125,0.0114252790547642,0.0067246724,BUY,Weak,0.67246724,0.0129288383838086,1.2928838383808599,35,Low
2025-09-15,2987.865234375,-0.0122432894252598,0.0043202126,HOLD,Weak,0.4320212599999999,0.0129966892677866,1.29966892677866,35,Low
2025-09-16,3020.31787109375,-0.0264805691790188,0.0036402198,HOLD,Weak,0.3640219799999999,0.013095748527538,1.3095748527538,35,Low
2025-09-17,3046.338134765625,-0.0433057074720136,-0.00054307154,HOLD,Weak,-0.054307154,0.0131708760313267,1.31708760313267,35,Low
2025-09-18,3050.08251953125,-0.0690339768919545,0.0016032646,HOLD,Weak,0.16032646,0.0118179553937759,1.18179553937759,35,Low
2025-09-19,3042.88134765625,-0.0852265333038289,0.0048253727,BUY,Weak,0.48253727,0.011846468440728,1.1846468440728,35,Low
2025-09-22,2951.283935546875,-0.0578111734506441,0.01666045,BUY,Moderate,1.666045,0.0132771706061717,1.32771706061717,35,Low
2025-09-23,2940.338134765625,-0.056818275228596,0.008391097,BUY,Weak,0.8391097000000001,0.0115479622251333,1.15479622251333,35,Low
2025-09-24,2914.414306640625,-0.0399288256168135,0.0044247857,HOLD,Weak,0.44247857,0.0115618834444616,1.15618834444616,35,Low
2025-09-25,2839.523193359375,-0.0187665612530024,0.015832474,BUY,Moderate,1.5832474,0.0120805898518258,1.20805898518258,35,Low
2025-09-26,2783.547119140625,0.0308025964159341,0.017230498,BUY,Moderate,1.7230498,0.0127022950885883,1.27022950885883,35,Low
2025-09-29,2780.666748046875,0.0267945059756649,0.02306134,BUY,Strong,2.306134,0.0123946254691925,1.23946254691925,35,Low
2025-09-30,2773.273193359375,0.0480545194270751,0.014353213,BUY,Moderate,1.4353213,0.0123742832196643,1.23742832196643,35,Low
2025-10-01,2798.045166015625,0.0506142114249861,-0.0024246934,HOLD,Weak,-0.24246934,0.0126857553411838,1.26857553411838,35,Low
2025-10-03,2786.235107421875,0.0435577242651186,0.013274972,BUY,Moderate,1.3274972,0.0126758093591684,1.26758093591684,35,Low
2025-10-06,2869.28759765625,0.0062909473153265,-0.0037823098,HOLD,Weak,-0.37823098,0.0143075738282997,1.43075738282997,35,Low
2025-10-07,2855.17333984375,-0.004506109130647,-0.0024920718,HOLD,Weak,-0.24920718,0.0141951200834466,1.41951200834466,35,Low
2025-10-08,2906.54150390625,-0.0153024805811647,0.0046159993,BUY,Weak,0.46159993,0.0146145746845178,1.46145746845178,35,Low
2025-10-09,2939.666015625,-0.0261031759161628,0.0019473725,HOLD,Weak,0.19473725,0.0141142389972916,1.41142389972916,35,Low
2025-10-10,2907.59716796875,-0.0181790732420908,0.0055934135,BUY,Weak,0.55934135,0.0142347456212775,1.42347456212775,35,Low
2025-10-13,2887.338134765625,0.006399929243869,0.0052721645,BUY,Weak,0.52721645,0.0142458254452794,1.42458254452794,35,Low
2025-10-14,2842.3076171875,0.0194622237996402,-0.0055142045,AVOID,Weak,-0.55142045,0.0145350390062394,1.4535039006239399,35,Low
2025-10-15,2862.064208984375,0.0348171524134364,0.0065551973,BUY,Weak,0.65551973,0.0143727414339111,1.43727414339111,35,Low
2025-10-16,2862.931396484375,0.0311374164322773,0.0009842722,HOLD,Weak,0.09842722,0.0141501627254391,1.41501627254391,35,Low
2025-10-17,2854.73974609375,0.0414218267420187,-0.0049465406,AVOID,Weak,-0.49465406,0.0141152657885344,1.41152657885344,35,Low
2025-10-20,2905.81689453125,0.0141616366551937,-0.0075602136,AVOID,Weak,-0.75602136,0.0148848340054679,1.48848340054679,35,Low
2025-10-21,2897.625244140625,0.0169290197817397,-0.0055589387,AVOID,Weak,-0.55589387,0.0133654120535899,1.33654120535899,35,Low
2025-10-23,2961.713134765625,-0.0123325214033229,0.007679163,BUY,Weak,0.7679163,0.0142886015934416,1.4288601593441599,35,Low
2025-10-24,2952.07568359375,-0.0016976104770031,0.00922523,BUY,Weak,0.922523,0.0141520347156691,1.41520347156691,35,Low
2025-10-27,2972.98828125,-0.0220752281282642,0.0034135901,HOLD,Weak,0.3413590099999999,0.0127591611160982,1.27591611160982,35,Low
2025-10-28,2946.968017578125,-0.0221394125202006,0.002387614,HOLD,Weak,0.2387614,0.0119715081162663,1.1971508116266298,35,Low
2025-10-29,2946.67919921875,-0.0152735824341456,0.008591929,BUY,Weak,0.8591929,0.0119570272346507,1.1957027234650701,35,Low
2025-10-30,2925.187744140625,-0.0143313450851052,0.010760742,BUY,Moderate,1.0760742,0.0121157323837219,1.21157323837219,35,Low
2025-10-31,2947.064208984375,-0.0107259649537017,0.00526544,BUY,Weak,0.526544,0.0120809326006333,1.20809326006333,35,Low
2025-11-03,2907.35888671875,0.0100106293448853,0.012598473,BUY,Moderate,1.2598473,0.012527431315113,1.2527431315113,35,Low
2025-11-04,2881.723876953125,0.0473546878856099,0.010456023,BUY,Moderate,1.0456023,0.0109223966126389,1.09223966126389,35,Low
2025-11-06,2901.6728515625,0.0314856597066683,0.006380986,BUY,Weak,0.6380986,0.0109470765465006,1.09470765465006,35,Low
2025-11-07,2883.265869140625,0.0381709956352562,-0.00087256276,HOLD,Weak,-0.087256276,0.0102750758258653,1.0275075825865299,35,Low
2025-11-10,2915.4541015625,0.0254529087148396,0.0036144773,HOLD,Weak,0.36144773,0.0102611929177002,1.02611929177002,35,Low
2025-11-11,2936.46337890625,0.0131605618139512,-0.0038957142,HOLD,Weak,-0.38957142,0.0100792569950017,1.00792569950017,35,Low
2025-11-12,3018.18701171875,0.0050768882071854,0.002364804,HOLD,Weak,0.2364803999999999,0.0116029814539585,1.1602981453958499,35,Low
2025-11-13,2993.033935546875,0.0125897806160741,0.007152921,BUY,Weak,0.7152921,0.011117540685884,1.1117540685884,35,Low
2025-11-14,2993.322998046875,0.0143593517179472,-0.0033566135,HOLD,Weak,-0.33566135,0.0110834196146487,1.10834196146487,35,Low
2025-11-17,2989.660888671875,0.0125717285263151,0.0051154317,BUY,Weak,0.51154317,0.0111031506822934,1.11031506822934,35,Low
2025-11-18,2975.10888671875,0.0103980405128947,0.01209222,BUY,Moderate,1.209222,0.0111604447084051,1.11604447084051,35,Low
2025-11-19,3033.510009765625,0.0048290349245894,0.0058179945,BUY,Weak,0.58179945,0.0112956048754361,1.12956048754361,35,Low
2025-11-20,3030.715576171875,-0.0026074990186333,0.0011795557,HOLD,Weak,0.11795557,0.0112590212059012,1.12590212059012,35,Low
2025-11-21,3036.30517578125,-0.0041580141880012,0.00904544,BUY,Weak,0.904544,0.0102489634878141,1.02489634878141,35,Low
2025-11-24,3027.24609375,-0.0024831446175682,0.009935172,BUY,Weak,0.9935172,0.0102428241796685,1.02428241796685,35,Low
2025-11-25,3006.044189453125,0.0052897982149733,0.0065614698,BUY,Weak,0.6561469799999999,0.010308855887904,1.0308855887904,35,Low
2025-11-26,3048.158935546875,0.0054063756306537,0.0014707192,HOLD,Weak,0.14707192,0.0104767785617549,1.04767785617549,35,Low
2025-11-27,3022.81298828125,0.0295223286592951,0.00052136404,HOLD,Weak,0.052136404,0.0107112015090467,1.0711201509046702,35,Low
2025-11-28,3023.68017578125,0.0320956150644884,-0.0038600264,HOLD,Weak,-0.38600264,0.0105224387144753,1.05224387144753,35,Low
2025-12-01,3019.72900390625,0.0329034886945469,-0.0032180718,HOLD,Weak,-0.32180718,0.0104520606672168,1.04520606672168,35,Low
2025-12-02,3021.945556640625,0.023152817091832,-0.0052874987,AVOID,Weak,-0.52874987,0.0098635614887506,0.9863561488750601,20,Low
2025-12-03,3064.638427734375,0.002893148828875,0.0019069301,HOLD,Weak,0.19069301,0.0098759306498153,0.98759306498153,20,Low
2025-12-04,3112.053466796875,-0.0115507440944205,-0.0026572363,HOLD,Weak,-0.26572363,0.0102275789379115,1.02275789379115,35,Low
2025-12-05,3120.72705078125,-0.0054659895115962,0.00022266962,HOLD,Weak,0.022266962,0.0099628276428152,0.9962827642815201,20,Low
2025-12-08,3119.088623046875,-0.0019464945682015,0.0018410466,HOLD,Weak,0.18410466,0.0098635373195741,0.98635373195741,20,Low
2025-12-09,3091.912109375,-0.0009974359768019,0.0062505645,BUY,Weak,0.62505645,0.0101797820822426,1.0179782082242599,35,Low
2025-12-10,3073.5048828125,0.0089676954845614,-0.006470032,AVOID,Weak,-0.6470032,0.0084309958290413,0.8430995829041299,20,Low
2025-12-11,3076.10693359375,0.0278516990914252,0.002443171,HOLD,Weak,0.2443171,0.008144434687152,0.8144434687151999,20,Low
2025-12-12,3103.669189453125,0.0190964433871232,-0.0015386,HOLD,Weak,-0.15386,0.0083091995309976,0.83091995309976,20,Low
2025-12-15,3113.017333984375,0.0293171025555099,-0.0052857394,AVOID,Weak,-0.52857394,0.0082808239370894,0.8280823937089401,20,Low
2025-12-16,3088.828125,0.0327289943597137,-0.00024977245,HOLD,Weak,-0.024977245,0.0084326145089704,0.8432614508970401,20,Low
